transaction_id,customer_id,sender_account,receiver_account,receiver_name,receiver_bank,merchant_category,merchant_name,amount,payment_method,transaction_time,transaction_location,transaction_country,transaction_status,currency
TXN_9631D9E117BA,CUST_88003A890783,AC675832441,REC_AC707497,Sai Bose,Kotak Mahindra,Food,Zomato,388.36,Net Banking,2026-06-20 14:12:41,Kochi,India,Success,INR
TXN_6BE9CC85E27B,CUST_6380C85B577F,AC278575192,REC_AC482986,Rahul Patel,HDFC Bank,E-commerce,Amazon India,372.94,UPI,2026-06-20 15:11:41,Bengaluru,India,Success,INR
TXN_A9BD94843475,CUST_C6FAC3E395B8,AC866162966,REC_AC108491,Suresh Verma,Kotak Mahindra,E-commerce,Amazon India,689.21,IMPS,2026-06-20 15:34:41,Chennai,India,Success,INR
TXN_F71208E8D249,CUST_DF7E3A9C08AE,AC756783995,REC_AC477400,Sai Kumar,HDFC Bank,Food,Swiggy,495.75,NEFT,2026-06-20 15:52:41,Kochi,India,Success,INR
TXN_26AB7A82E0AE,CUST_6380C85B577F,AC278575192,REC_AC746081,Vikram Reddy,Yes Bank,Retail,Local Kirana,307.51,UPI,2026-06-20 16:03:41,Gurgaon,India,Success,INR
TXN_C237280126DF,CUST_E762728AC2C4,AC751397897,REC_AC364236,Suresh Kumar,ICICI Bank,Travel,MakeMyTrip,1226.83,NEFT,2026-06-20 16:41:41,Pune,India,Success,INR
TXN_5F188CC082B7,CUST_CD50341CE378,AC292587044,REC_AC241176,Aarav Sengupta,PNB,Food,Swiggy,1558.52,Credit Card,2026-06-20 17:27:41,Gurgaon,India,Success,INR
TXN_BCCB148E9265,CUST_81E6D90C4760,AC675770529,REC_AC258366,Priya Bose,ICICI Bank,E-commerce,Flipkart,36894.4,NEFT,2026-06-20 17:59:41,Coimbatore,India,Success,INR
TXN_7B0D2E4CFD63,CUST_C6FAC3E395B8,AC866162966,REC_AC254506,Aditya Rao,Yes Bank,Travel,Cleartrip,1371.16,IMPS,2026-06-20 18:04:41,Chennai,India,Success,INR
TXN_5F69D7939BC2,CUST_160C9133B0CF,AC362950628,REC_AC663670,Ramesh Verma,ICICI Bank,Retail,Local Kirana,242.51,IMPS,2026-06-20 18:57:41,Mumbai,India,Success,INR
TXN_6919EB5EB56A,CUST_B8B7C1E4E9DC,AC120912992,REC_AC394169,Mahesh Chatterjee,SBI,Crypto,Binance,10004.35,Debit Card,2026-06-20 19:57:41,Lucknow,India,Success,INR
TXN_C30999D6B592,CUST_770111A024A1,AC438817025,REC_AC534098,Sunita Sharma,SBI,Food,Zomato,5634.67,Debit Card,2026-06-20 20:40:41,Coimbatore,India,Success,INR
TXN_74624A16E655,CUST_73B41940F312,AC723403479,REC_AC705282,Arjun Bose,HDFC Bank,Travel,MakeMyTrip,515.88,NEFT,2026-06-20 21:39:41,Gurgaon,India,Success,INR
TXN_080EFA0A44A3,CUST_99B31E34B435,AC110002396,REC_AC688730,Meera Menon,ICICI Bank,Food,Swiggy,902.85,IMPS,2026-06-20 22:02:41,Kolkata,India,Success,INR
TXN_9A98CD4B0561,CUST_01C02537A5CA,AC822408848,REC_AC510945,Rahul Nair,Axis Bank,Crypto,Binance,5128.76,Credit Card,2026-06-20 22:36:41,Kochi,India,Success,INR
TXN_CFBF6CFC9642,CUST_160C9133B0CF,AC362950628,REC_AC316509,Vikram Menon,Axis Bank,Travel,Cleartrip,282.72,IMPS,2026-06-20 23:23:41,Mumbai,India,Success,INR
TXN_0BEE546E0DBC,CUST_A62F2F92E34C,AC787194506,REC_AC826648,Meera Nair,PNB,E-commerce,Amazon India,3631.77,UPI,2026-06-21 00:20:41,Ahmedabad,India,Success,INR
TXN_B8BD6414C501,CUST_3004622EBCCF,AC857704655,REC_AC415761,Priya Chatterjee,HDFC Bank,Groceries,D-Mart,908.38,IMPS,2026-06-21 00:27:41,Indore,India,Success,INR
TXN_08EB459C6279,CUST_9DDA4B54CA2A,AC546434187,REC_AC652501,Suresh Joshi,ICICI Bank,Travel,Cleartrip,2097.75,IMPS,2026-06-21 00:50:41,Chandigarh,India,Success,INR
TXN_9F9A35FE3B84,CUST_8B279B4E00CF,AC359154084,REC_AC256085,Aarav Verma,PNB,Groceries,D-Mart,329.16,NEFT,2026-06-21 01:44:41,Jaipur,India,Success,INR
TXN_2CB1CD1B9ED0,CUST_81E6D90C4760,AC675770529,REC_AC244408,Karan Sengupta,PNB,E-commerce,Flipkart,16314.46,NEFT,2026-06-21 02:14:41,Coimbatore,India,Success,INR
TXN_67FF7EEA1D43,CUST_686953EEE179,AC339362341,REC_AC100884,Anita Joshi,HDFC Bank,Food,Swiggy,97648.7,Debit Card,2026-06-21 02:45:41,Chennai,India,Success,INR
TXN_D0843E249752,CUST_3004622EBCCF,AC857704655,REC_AC415761,Priya Chatterjee,HDFC Bank,Travel,MakeMyTrip,714.59,IMPS,2026-06-21 03:05:41,Indore,India,Success,INR
TXN_5F5AF704F979,CUST_E762728AC2C4,AC751397897,REC_AC156136,Riya Kumar,Axis Bank,Electronics,Croma,1691.42,NEFT,2026-06-21 03:55:41,Pune,India,Success,INR
TXN_EB42F3548745,CUST_AA9EDE3072FA,AC905817775,REC_AC182361,Gita Bose,Kotak Mahindra,Groceries,Reliance Smart,262.29,Net Banking,2026-06-21 04:17:41,Chennai,India,Success,INR
TXN_C8BE6AD55B95,CUST_9DDA4B54CA2A,AC546434187,REC_AC572908,Sunita Joshi,HDFC Bank,Food,Zomato,701.72,IMPS,2026-06-21 05:09:41,Chandigarh,India,Success,INR
TXN_F50F44711D98,CUST_E11D4A73CB51,AC860229059,REC_AC908475,Rajesh Reddy,Yes Bank,Travel,MakeMyTrip,39044.27,IMPS,2026-06-21 06:04:41,Bengaluru,India,Success,INR
TXN_0EBEE5C42F32,CUST_E762728AC2C4,AC751397897,REC_AC261050,Aarav Jain,HDFC Bank,Food,Zomato,1302.56,NEFT,2026-06-21 06:34:41,Pune,India,Success,INR
TXN_37B08E8DA63F,CUST_0BBCAD5EF2DA,AC621454127,REC_AC207798,Vikram Gupta,Kotak Mahindra,Food,Swiggy,701.57,NEFT,2026-06-21 06:57:41,Hyderabad,India,Success,INR
TXN_DBE664ED232C,CUST_C6FAC3E395B8,AC866162966,REC_AC254506,Aditya Rao,Yes Bank,Travel,Cleartrip,1241.67,IMPS,2026-06-21 07:22:41,Chennai,India,Success,INR
TXN_A2FB608ED26E,CUST_F77382D72C38,AC824022357,REC_AC167496,Amit Singh,HDFC Bank,Electronics,Croma,5466.35,IMPS,2026-06-21 07:43:41,Mumbai,India,Success,INR
TXN_90205D5243A9,CUST_B8B7C1E4E9DC,AC120912992,REC_AC947954,Aditya Chauhan,HDFC Bank,Food,Zomato,594.6,Credit Card,2026-06-21 08:08:41,Lucknow,India,Success,INR
TXN_63C4345A5342,CUST_41A22B0C3C72,AC807577342,REC_AC876962,Aditya Sengupta,SBI,Travel,Cleartrip,335.61,NEFT,2026-06-21 08:30:41,Hyderabad,India,Success,INR
TXN_9CA133575B70,CUST_8866C1FABF99,AC269820594,REC_AC178409,Rahul Sengupta,Kotak Mahindra,E-commerce,Amazon India,24163.82,IMPS,2026-06-21 08:37:41,Coimbatore,India,Success,INR
TXN_DE7782EA5160,CUST_166BFE400FBB,AC969119330,REC_AC218972,Sai Kumar,Axis Bank,Retail,Local Kirana,928.99,Credit Card,2026-06-21 09:19:41,Pune,India,Failed,INR
TXN_FF7E1B07244B,CUST_81E6D90C4760,AC675770529,REC_AC127633,Sita Reddy,Kotak Mahindra,Food,Zomato,46533.66,NEFT,2026-06-21 10:06:41,Coimbatore,India,Success,INR
TXN_00EF9FB8E0B3,CUST_9F5234269242,AC920814900,REC_AC166582,Sunita Yadav,SBI,Groceries,Reliance Smart,1095.27,Net Banking,2026-06-21 10:34:41,Hyderabad,India,Success,INR
TXN_8A4C7095BF50,CUST_15C44D3CE34B,AC176428684,REC_AC467121,Isha Singh,Yes Bank,E-commerce,Amazon India,14901.18,Net Banking,2026-06-21 11:30:41,Chennai,India,Success,INR
TXN_3D4FD0E21538,CUST_F969633BDDB5,AC162795957,REC_AC326130,Sneha Sengupta,Axis Bank,Food,Swiggy,3763.11,IMPS,2026-06-21 12:28:41,Hyderabad,India,Success,INR
TXN_C95A5CFC715C,CUST_06E6B8486126,AC595744935,REC_AC951452,Rahul Rao,PNB,Food,Zomato,570.15,Credit Card,2026-06-21 13:22:41,Chandigarh,India,Success,INR
TXN_113083B6A6C9,CUST_DF7E3A9C08AE,AC756783995,REC_AC477400,Sai Kumar,HDFC Bank,E-commerce,Amazon India,632.09,NEFT,2026-06-21 13:26:41,Kochi,India,Success,INR
TXN_D7D7ED6C72BE,CUST_166BFE400FBB,AC969119330,REC_AC660737,Pooja Chauhan,Yes Bank,Retail,Local Kirana,1385.71,Credit Card,2026-06-21 14:15:41,Pune,India,Success,INR
TXN_BA4C67EF0054,CUST_0D92D17B540C,AC364371717,REC_AC302019,Riya Verma,Yes Bank,Groceries,D-Mart,5883.09,Debit Card,2026-06-21 14:21:41,Pune,India,Success,INR
TXN_0CE11810F307,CUST_1A4574854941,AC739362057,REC_AC869864,Riya Kumar,Yes Bank,Groceries,D-Mart,2348.49,Credit Card,2026-06-21 14:22:41,Kolkata,India,Success,INR
TXN_95404194DEDE,CUST_A274A25A299E,AC465830215,REC_AC114400,Sita Singh,ICICI Bank,Food,Swiggy,38741.73,UPI,2026-06-21 14:34:41,Ahmedabad,India,Success,INR
TXN_E5EC308ED009,CUST_3D000F3782B4,AC484194737,REC_AC767782,Amit Kumar,Yes Bank,Retail,Local Kirana,24917.54,Debit Card,2026-06-21 14:48:41,Chandigarh,India,Success,INR
TXN_5468F720AC2C,CUST_41D9016C2179,AC782454310,REC_AC989173,Meera Gupta,Yes Bank,Groceries,D-Mart,2293.2,IMPS,2026-06-21 15:47:41,Chandigarh,India,Success,INR
TXN_6FA51F36E3DD,CUST_06E6B8486126,AC595744935,REC_AC951452,Rahul Rao,PNB,Travel,MakeMyTrip,303.12,Credit Card,2026-06-21 16:42:41,Chandigarh,India,Success,INR
TXN_F1436EA15F3F,CUST_0BBCAD5EF2DA,AC621454127,REC_AC356842,Ananya Chauhan,PNB,Groceries,Reliance Smart,1134.89,NEFT,2026-06-21 17:18:41,Hyderabad,India,Success,INR
TXN_8C56F384C55D,CUST_9DDA4B54CA2A,AC546434187,REC_AC754911,Aditya Chauhan,HDFC Bank,Travel,Cleartrip,1961.23,IMPS,2026-06-21 17:55:41,Bengaluru,India,Success,INR
TXN_85647EDAD862,CUST_01D4765F0DCC,AC695295870,REC_AC479430,Sunita Singh,SBI,Food,Swiggy,3056.93,NEFT,2026-06-21 18:04:41,Kolkata,India,Success,INR
TXN_C1400E217D3B,CUST_41A22B0C3C72,AC807577342,REC_AC949767,Sneha Menon,SBI,Retail,Local Kirana,306.73,NEFT,2026-06-21 18:51:41,Hyderabad,India,Success,INR
TXN_DE605B4BF48C,CUST_06E6B8486126,AC595744935,REC_AC870310,Vikram Jain,Kotak Mahindra,Retail,Local Kirana,306.25,Credit Card,2026-06-21 19:28:41,Chandigarh,India,Success,INR
TXN_E71FC1FAB5D0,CUST_2CEC9252A0A1,AC258453521,REC_AC578472,Anita Menon,Axis Bank,Electronics,Croma,2579.06,Credit Card,2026-06-21 20:00:41,Ahmedabad,India,Success,INR
TXN_6B0974E557B4,CUST_6380C85B577F,AC278575192,REC_AC225766,Ananya Chatterjee,ICICI Bank,Groceries,Reliance Smart,116.02,UPI,2026-06-21 20:24:41,Gurgaon,India,Success,INR
TXN_47E2E7602874,CUST_A62F2F92E34C,AC787194506,REC_AC554429,Ramesh Sengupta,ICICI Bank,Food,Zomato,3827.52,UPI,2026-06-21 21:11:41,Ahmedabad,India,Success,INR
TXN_D7C8952A5EBA,CUST_F969633BDDB5,AC162795957,REC_AC998794,Vikram Sharma,Axis Bank,E-commerce,Flipkart,3307.73,IMPS,2026-06-21 22:07:41,Hyderabad,India,Success,INR
TXN_CED0A02C46D5,CUST_41D9016C2179,AC782454310,REC_AC706574,Mahesh Verma,Kotak Mahindra,Food,Swiggy,3642.63,IMPS,2026-06-21 22:48:41,Chandigarh,India,Success,INR
TXN_20BB88119A9C,CUST_41A22B0C3C72,AC807577342,REC_AC949767,Sneha Menon,SBI,E-commerce,Flipkart,728.06,NEFT,2026-06-21 22:56:41,Hyderabad,India,Success,INR
TXN_C67E8640ED73,CUST_01D4765F0DCC,AC695295870,REC_AC569380,Pooja Gupta,Kotak Mahindra,Food,Zomato,2092.08,NEFT,2026-06-21 23:23:41,Kolkata,India,Success,INR
TXN_C89C72D421F4,CUST_166BFE400FBB,AC969119330,REC_AC514739,Rahul Menon,Yes Bank,E-commerce,Amazon India,2376.97,Credit Card,2026-06-22 00:10:41,Pune,India,Success,INR
TXN_A72C0FABE22B,CUST_06E6B8486126,AC595744935,REC_AC951452,Rahul Rao,PNB,Groceries,Reliance Smart,294.85,Credit Card,2026-06-22 00:59:41,Chandigarh,India,Success,INR
TXN_5DB70F5B3A92,CUST_160C9133B0CF,AC362950628,REC_AC131127,Karan Gupta,SBI,Electronics,Croma,426.73,IMPS,2026-06-22 01:01:41,Mumbai,India,Success,INR
TXN_B9B1035A60E3,CUST_F969633BDDB5,AC162795957,REC_AC888133,Kavya Sengupta,ICICI Bank,Groceries,Reliance Smart,2633.92,IMPS,2026-06-22 01:07:41,Hyderabad,India,Success,INR
TXN_B65C869D46C7,CUST_3004622EBCCF,AC857704655,REC_AC415761,Priya Chatterjee,HDFC Bank,Electronics,Croma,478.62,IMPS,2026-06-22 01:49:41,Indore,India,Success,INR
TXN_3CCB777B157C,CUST_160C9133B0CF,AC362950628,REC_AC663670,Ramesh Verma,ICICI Bank,Groceries,D-Mart,381.73,IMPS,2026-06-22 02:45:41,Mumbai,India,Success,INR
TXN_A757E6A27CD5,CUST_88003A890783,AC675832441,REC_AC223295,Mahesh Nair,Kotak Mahindra,Electronics,Croma,1202.11,Net Banking,2026-06-22 02:56:41,Kochi,India,Success,INR
TXN_BE8086682AEC,CUST_8B279B4E00CF,AC359154084,REC_AC272216,Anita Chatterjee,HDFC Bank,Travel,MakeMyTrip,253.96,NEFT,2026-06-22 03:48:41,Jaipur,India,Success,INR
TXN_C22E7574AF26,CUST_1A4574854941,AC739362057,REC_AC546867,Karan Joshi,Kotak Mahindra,E-commerce,Amazon India,1150.66,Credit Card,2026-06-22 04:23:41,Kolkata,India,Success,INR
TXN_BD1C51939867,CUST_41A22B0C3C72,AC807577342,REC_AC272824,Diya Patel,HDFC Bank,Retail,Local Kirana,7084.56,Net Banking,2026-06-22 04:41:41,Bengaluru,India,Success,INR
TXN_AADD5B52E0D2,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,Travel,Cleartrip,287.74,Debit Card,2026-06-22 04:57:41,Lucknow,India,Success,INR
TXN_B78C370D2EF0,CUST_686953EEE179,AC339362341,REC_AC300261,Rohan Sharma,SBI,Retail,Local Kirana,50424.25,Debit Card,2026-06-22 05:39:41,Chennai,India,Success,INR
TXN_72CEA7E428DE,CUST_160C9133B0CF,AC362950628,REC_AC847960,Mahesh Gupta,Yes Bank,Food,Zomato,2737.13,UPI,2026-06-22 06:12:41,Mumbai,India,Success,INR
TXN_F1D1F36EBDAE,CUST_8966A3CE4048,AC950488739,REC_AC563385,Meera Jain,HDFC Bank,Food,Zomato,866.16,IMPS,2026-06-22 06:33:41,Gurgaon,India,Success,INR
TXN_21D0BA025318,CUST_DF7E3A9C08AE,AC756783995,REC_AC477400,Sai Kumar,HDFC Bank,Food,Zomato,688.05,NEFT,2026-06-22 07:20:41,Kochi,India,Success,INR
TXN_AF4DBD10BFBA,CUST_15C44D3CE34B,AC176428684,REC_AC534092,Amit Reddy,SBI,Food,Swiggy,112897.85,NEFT,2026-06-22 07:32:41,Chennai,India,Success,INR
TXN_4F7A8C9A3256,CUST_73B41940F312,AC723403479,REC_AC705282,Arjun Bose,HDFC Bank,Groceries,Reliance Smart,858.26,NEFT,2026-06-22 08:10:41,Gurgaon,India,Success,INR
TXN_E3922F9D0C09,CUST_0BBCAD5EF2DA,AC621454127,REC_AC874863,Kavya Joshi,Yes Bank,Groceries,Reliance Smart,2948.27,NEFT,2026-06-22 08:16:41,Hyderabad,India,Success,INR
TXN_B3D162CD6A72,CUST_CD50341CE378,AC292587044,REC_AC809794,Sita Iyer,Axis Bank,Electronics,Croma,3532.85,Credit Card,2026-06-22 08:38:41,Gurgaon,India,Failed,INR
TXN_CE89259E4581,CUST_01D4765F0DCC,AC695295870,REC_AC479430,Sunita Singh,SBI,E-commerce,Flipkart,2408.79,NEFT,2026-06-22 09:15:41,Kolkata,India,Success,INR
TXN_F61986FF196B,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Food,Zomato,2415.01,Debit Card,2026-06-22 09:41:41,Mumbai,India,Success,INR
TXN_85E38DA1E473,CUST_24ED2A165FC1,AC101815992,REC_AC959613,Sunita Jain,Kotak Mahindra,Travel,Cleartrip,34710.73,UPI,2026-06-22 10:24:41,Mumbai,India,Success,INR
TXN_BF44A009416A,CUST_0D92D17B540C,AC364371717,REC_AC302019,Riya Verma,Yes Bank,Retail,Local Kirana,1992.82,Debit Card,2026-06-22 11:14:41,Pune,India,Success,INR
TXN_612BD14B2000,CUST_C6FAC3E395B8,AC866162966,REC_AC434522,Priya Desai,PNB,Travel,MakeMyTrip,976.67,IMPS,2026-06-22 11:58:41,Ahmedabad,India,Success,INR
TXN_CA916F721A39,CUST_0D563A0F2D46,AC812921644,REC_AC584172,Vihaan Joshi,Yes Bank,Electronics,Croma,3701.2,Net Banking,2026-06-22 12:46:41,Indore,India,Success,INR
TXN_F7EDCDB3F20C,CUST_0BBCAD5EF2DA,AC621454127,REC_AC819729,Ananya Iyer,PNB,Groceries,Reliance Smart,3252.02,NEFT,2026-06-22 12:59:41,Kolkata,India,Success,INR
TXN_7B3D6D6C848C,CUST_0D563A0F2D46,AC812921644,REC_AC681896,Rahul Kumar,ICICI Bank,Groceries,D-Mart,1526.54,Net Banking,2026-06-22 13:19:41,Delhi,India,Success,INR
TXN_0E4379103A3B,CUST_81E6D90C4760,AC675770529,REC_AC258366,Priya Bose,ICICI Bank,Travel,MakeMyTrip,40414.41,NEFT,2026-06-22 13:43:41,Coimbatore,India,Success,INR
TXN_5082B14B9DD6,CUST_8B279B4E00CF,AC359154084,REC_AC272216,Anita Chatterjee,HDFC Bank,Food,Zomato,344.17,NEFT,2026-06-22 14:03:41,Pune,India,Success,INR
TXN_F9FF428DBA46,CUST_E762728AC2C4,AC751397897,REC_AC364236,Suresh Kumar,ICICI Bank,Groceries,Reliance Smart,1802.51,NEFT,2026-06-22 14:05:41,Pune,India,Success,INR
TXN_EA70A2F4955A,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,Groceries,Reliance Smart,262.35,Debit Card,2026-06-22 15:05:41,Kolkata,India,Success,INR
TXN_EAE0DEB80A54,CUST_1A4574854941,AC739362057,REC_AC266846,Mahesh Desai,Kotak Mahindra,Travel,MakeMyTrip,25260.37,Net Banking,2026-06-22 15:49:41,Pune,India,Success,INR
TXN_7F1814F5D3D4,CUST_8966A3CE4048,AC950488739,REC_AC264592,Rohan Desai,ICICI Bank,Travel,Cleartrip,848.08,IMPS,2026-06-22 16:30:41,Gurgaon,India,Success,INR
TXN_76B8BD79D24F,CUST_E762728AC2C4,AC751397897,REC_AC195385,Mahesh Desai,Kotak Mahindra,Crypto,Binance,23193.56,Credit Card,2026-06-22 16:57:41,Pune,India,Success,INR
TXN_4DA9C5C980CA,CUST_C6FAC3E395B8,AC866162966,REC_AC935456,Priya Singh,Yes Bank,Electronics,Croma,741.78,IMPS,2026-06-22 17:09:41,Ahmedabad,India,Success,INR
TXN_3282BECB5A27,CUST_06E6B8486126,AC595744935,REC_AC951452,Rahul Rao,PNB,E-commerce,Amazon India,272.69,Credit Card,2026-06-22 18:05:41,Chandigarh,India,Success,INR
TXN_813369F326C5,CUST_8866C1FABF99,AC269820594,REC_AC580501,Gita Rao,Yes Bank,Crypto,Binance,1206125.39,Debit Card,2026-06-22 18:33:41,Chandigarh,India,Success,INR
TXN_F3180BCC17F3,CUST_DF7E3A9C08AE,AC756783995,REC_AC265992,Karan Chatterjee,PNB,E-commerce,Flipkart,428.99,NEFT,2026-06-22 19:10:41,Kochi,India,Success,INR
TXN_6156F0A7C840,CUST_F969633BDDB5,AC162795957,REC_AC540208,Vihaan Kumar,PNB,Groceries,D-Mart,3265.95,IMPS,2026-06-22 19:51:41,Chennai,India,Success,INR
TXN_FA171052AACA,CUST_E11D4A73CB51,AC860229059,REC_AC908475,Rajesh Reddy,Yes Bank,Food,Swiggy,19304.38,IMPS,2026-06-22 19:52:41,Bengaluru,India,Success,INR
TXN_8871BE727991,CUST_0D563A0F2D46,AC812921644,REC_AC142187,Sneha Nair,HDFC Bank,Crypto,Binance,40304.94,NEFT,2026-06-22 20:18:41,Delhi,India,Success,INR
TXN_324B32B44174,CUST_F969633BDDB5,AC162795957,REC_AC998794,Vikram Sharma,Axis Bank,Travel,Cleartrip,1171.24,IMPS,2026-06-22 20:32:41,Chennai,India,Success,INR
TXN_01EDDDF2ECFC,CUST_2CEC9252A0A1,AC258453521,REC_AC261562,Neha Sengupta,ICICI Bank,Retail,Local Kirana,2127.47,Credit Card,2026-06-22 21:19:41,Ahmedabad,India,Success,INR
TXN_2F4C12AB9C98,CUST_2CEC9252A0A1,AC258453521,REC_AC578472,Anita Menon,Axis Bank,E-commerce,Flipkart,12016.0,Credit Card,2026-06-22 22:00:41,Ahmedabad,India,Success,INR
TXN_1E2CF1519586,CUST_3004622EBCCF,AC857704655,REC_AC415761,Priya Chatterjee,HDFC Bank,Groceries,D-Mart,627.94,IMPS,2026-06-22 22:14:41,Indore,India,Success,INR
TXN_3410AAEFD17E,CUST_15C44D3CE34B,AC176428684,REC_AC467121,Isha Singh,Yes Bank,Electronics,Croma,23940.32,Net Banking,2026-06-22 23:04:41,Ahmedabad,India,Success,INR
TXN_3A95FEE0B190,CUST_B385A110F05A,AC809129316,REC_AC685126,Ananya Joshi,Yes Bank,Food,Zomato,266.42,Credit Card,2026-06-22 23:06:41,Chandigarh,India,Success,INR
TXN_D03E4AB552CA,CUST_ACBB55076F6F,AC538460431,REC_AC971699,Arjun Joshi,ICICI Bank,Travel,Cleartrip,1976.02,Net Banking,2026-06-22 23:09:41,Jaipur,India,Success,INR
TXN_FE37C56B6B53,CUST_88003A890783,AC675832441,REC_AC223295,Mahesh Nair,Kotak Mahindra,Food,Swiggy,341.37,Net Banking,2026-06-22 23:46:41,Hyderabad,India,Success,INR
TXN_596B953058DF,CUST_73B41940F312,AC723403479,REC_AC295085,Riya Yadav,HDFC Bank,Travel,Cleartrip,791.55,NEFT,2026-06-23 00:16:41,Gurgaon,India,Success,INR
TXN_2A0A2F96FEE1,CUST_3D000F3782B4,AC484194737,REC_AC857505,Anita Iyer,SBI,Groceries,D-Mart,68565.3,Debit Card,2026-06-23 00:49:41,Chandigarh,India,Success,INR
TXN_F0389A1F533C,CUST_CD50341CE378,AC292587044,REC_AC702656,Meera Desai,HDFC Bank,Food,Swiggy,4645.41,Credit Card,2026-06-23 01:31:41,Gurgaon,India,Success,INR
TXN_DA93845B7BC1,CUST_3AC0F315E32D,AC209415691,REC_AC594596,Gita Chauhan,SBI,Travel,Cleartrip,261.35,Debit Card,2026-06-23 02:21:41,Lucknow,India,Success,INR
TXN_5B44829D45B3,CUST_DF7E3A9C08AE,AC756783995,REC_AC477400,Sai Kumar,HDFC Bank,Travel,Cleartrip,3609.11,NEFT,2026-06-23 02:49:41,Kochi,India,Success,INR
TXN_B63A0F4113A7,CUST_41D9016C2179,AC782454310,REC_AC706574,Mahesh Verma,Kotak Mahindra,E-commerce,Flipkart,1120.19,IMPS,2026-06-23 03:22:41,Pune,India,Success,INR
TXN_9A2321B5FB66,CUST_A62F2F92E34C,AC787194506,REC_AC388060,Diya Verma,SBI,Food,Swiggy,1678.09,UPI,2026-06-23 04:16:41,Lucknow,India,Success,INR
TXN_321816F0EAF5,CUST_DE62BFF776A6,AC409893263,REC_AC290436,Sai Gupta,HDFC Bank,Groceries,Reliance Smart,1471.03,Debit Card,2026-06-23 05:12:41,Coimbatore,India,Success,INR
TXN_81DF0B713068,CUST_166BFE400FBB,AC969119330,REC_AC514739,Rahul Menon,Yes Bank,E-commerce,Amazon India,2379.73,Credit Card,2026-06-23 05:34:41,Pune,India,Success,INR
TXN_3D175B2EEF05,CUST_C6FAC3E395B8,AC866162966,REC_AC108491,Suresh Verma,Kotak Mahindra,Electronics,Croma,1238.21,IMPS,2026-06-23 05:54:41,Delhi,India,Success,INR
TXN_D4946BB77A3B,CUST_15C44D3CE34B,AC176428684,REC_AC135887,Sita Desai,PNB,Food,Swiggy,19874.34,Net Banking,2026-06-23 06:06:41,Chennai,India,Success,INR
TXN_8AE48E383853,CUST_3AC0F315E32D,AC209415691,REC_AC849014,Rajesh Gupta,HDFC Bank,E-commerce,Flipkart,727.02,Debit Card,2026-06-23 06:07:41,Lucknow,India,Success,INR
TXN_9761321E3392,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,E-commerce,Amazon India,267.82,Debit Card,2026-06-23 06:57:41,Kolkata,India,Success,INR
TXN_04BB4FB4C7E8,CUST_0BBCAD5EF2DA,AC621454127,REC_AC356842,Ananya Chauhan,PNB,Retail,Local Kirana,428.97,NEFT,2026-06-23 07:53:41,Hyderabad,India,Success,INR
TXN_0ED1A3F2EC30,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Travel,MakeMyTrip,4735.53,Debit Card,2026-06-23 08:17:41,Mumbai,India,Success,INR
TXN_28A760FF27F6,CUST_B8B7C1E4E9DC,AC120912992,REC_AC216308,Sunita Joshi,HDFC Bank,E-commerce,Amazon India,794.04,Credit Card,2026-06-23 08:38:41,Lucknow,India,Success,INR
TXN_5B52616674B9,CUST_88003A890783,AC675832441,REC_AC223295,Mahesh Nair,Kotak Mahindra,Food,Zomato,146.35,Net Banking,2026-06-23 09:16:41,Hyderabad,India,Success,INR
TXN_71C4FF722829,CUST_E11D4A73CB51,AC860229059,REC_AC142961,Amit Singh,PNB,Groceries,D-Mart,14750.13,IMPS,2026-06-23 09:31:41,Bengaluru,India,Success,INR
TXN_A8B2792903F9,CUST_AA9EDE3072FA,AC905817775,REC_AC210299,Amit Nair,ICICI Bank,Food,Zomato,628.19,Net Banking,2026-06-23 10:18:41,Chennai,India,Success,INR
TXN_89C7A72EB159,CUST_41D9016C2179,AC782454310,REC_AC989173,Meera Gupta,Yes Bank,Travel,MakeMyTrip,1070.6,IMPS,2026-06-23 10:34:41,Chandigarh,India,Success,INR
TXN_FDE83BB244DB,CUST_770111A024A1,AC438817025,REC_AC727983,Pooja Chatterjee,Kotak Mahindra,Retail,Local Kirana,3563.93,Debit Card,2026-06-23 10:57:41,Coimbatore,India,Success,INR
TXN_826CB0E6FE1F,CUST_2CEC9252A0A1,AC258453521,REC_AC578472,Anita Menon,Axis Bank,Travel,Cleartrip,3068.39,Credit Card,2026-06-23 11:15:41,Ahmedabad,India,Success,INR
TXN_CB97456E22A9,CUST_3004622EBCCF,AC857704655,REC_AC415761,Priya Chatterjee,HDFC Bank,Travel,MakeMyTrip,852.98,IMPS,2026-06-23 11:36:41,Indore,India,Success,INR
TXN_3CEFA3521715,CUST_3004622EBCCF,AC857704655,REC_AC415761,Priya Chatterjee,HDFC Bank,Groceries,D-Mart,899.86,IMPS,2026-06-23 12:14:41,Indore,India,Success,INR
